_id,Product ID,URL,Genedr,UPC,Brand,Title,Model,Variations,Polarized,Price,Description,Image URLs,Product Details,Frame Color,Frame Material,Frame Shape,LensMaterial,Model Number,Lens Color,Size & Fit,Bridge Size,Lense Size,Size,Feature Technology
69329a8ad842073f56991155,3074457345618669793,https://www.sunglasshut.com/ca-en/jimmy-choo/jc5019-8056262056943,unisex,410000404058,Jimmy Choo,Jimmy Choo sunglasses,JC5019,/wcs/resources/store/10154/products/3074457345618669793/variants?pdpGroupByValue=JC5019_SUN&categoryId=3074457345626935331,False,29.99,"The audacious, daring spirit of the Jimmy Choo brand is embodied in these sunglasses. Crafted from premium materials with a cat eye shape and gradient brown lenses, they exude elegance and sophistication. The havana color adds an extra touch of warmth to this already timeless style. Elevated by the iconic Jimmy Choo bow on the temple, these sunglasses embody everything that's special about this iconic brand.",,"The audacious, daring spirit of the Jimmy Choo brand is embodied in these sunglasses. Crafted from premium materials with a cat eye shape and gradient brown lenses, they exude elegance and sophistication. The havana color adds an extra touch of warmth to this already timeless style. Elevated by the iconic Jimmy Choo bow on the temple, these sunglasses embody everything that's special about this iconic brand.",0,,,Polyamide Bio,JC5019,,(0-)_size,,, (0-)_size,Gradient
69329a8cd842073f56991156,3074457345618663220,https://www.sunglasshut.com/ca-en/dolce-and-gabbana/dg4437-8056597844482,unisex,410000404058,Dolce&Gabbana,Dolce&Gabbana Sunglasses,DG4437,/wcs/resources/store/10154/products/3074457345618663220/variants?pdpGroupByValue=DG4437_SUN&categoryId=3074457345626651839,False,29.99,"Elevate your style with Dolce&Gabbana DG4437 sunglasses. These butterfly-shaped frames are crafted from high-quality acetate and feature gradient brown lenses for a touch of sophistication. The havana color adds an extra dimension to the design, making them perfect for those who want to make a statement without being too flashy. Elevating your look with these shades has never been easier or more stylish.",,"Elevate your style with Dolce&Gabbana DG4437 sunglasses. These butterfly-shaped frames are crafted from high-quality acetate and feature gradient brown lenses for a touch of sophistication. The havana color adds an extra dimension to the design, making them perfect for those who want to make a statement without being too flashy. Elevating your look with these shades has never been easier or more stylish.",0,,,Polyamide,DG4437,,(0-)_size,,, (0-)_size,Gradient
69329a8dd842073f56991157,3074457345618641304,https://www.sunglasshut.com/ca-en/versace/ve2252-8056597729970,male,410000404058,Versace,Versace sunglasses,VE2252,/wcs/resources/store/10154/products/3074457345618641304/variants?pdpGroupByValue=VE2252_SUN&categoryId=3074457345626651843,False,29.99,"Experience the timeless appeal of Versace's gold pilot frame sunglasses. These shades embody the essence of style, with their solid dark grey lenses and metal construction adding an air of sophistication to your look. Elevate your everyday attire with these sunglasses that seamlessly blend tradition and contemporary flair.",,"Experience the timeless appeal of Versace's gold pilot frame sunglasses. These shades embody the essence of style, with their solid dark grey lenses and metal construction adding an air of sophistication to your look. Elevate your everyday attire with these sunglasses that seamlessly blend tradition and contemporary flair.",0,,,Polyamide,VE2252,,(0-)_size,,, (0-)_size,Classic
69329a8fd842073f56991158,3074457345618646451,https://www.sunglasshut.com/ca-en/versace/ve4441-8056597835404,unisex,410000404058,Versace,Versace sunglasses,VE4441,/wcs/resources/store/10154/products/3074457345618646451/variants?pdpGroupByValue=VE4441_SUN&categoryId=3074457345626651843,False,29.99,"Experience the iconic style of Versace with VE4441 sunglasses, a modern interpretation of the brand's legacy. The square black color and solid dark grey lenses exude timeless elegance while showcasing an audacious side in shiny finish. Elevate your look to new heights with these designer shades that seamlessly merge past and present for a truly iconic design.",,"Experience the iconic style of Versace with VE4441 sunglasses, a modern interpretation of the brand's legacy. The square black color and solid dark grey lenses exude timeless elegance while showcasing an audacious side in shiny finish. Elevate your look to new heights with these designer shades that seamlessly merge past and present for a truly iconic design.",0,,,Polyamide,VE4441,,(0-)_size,,, (0-)_size,Classic
69329a90d842073f56991159,3074457345618674835,https://www.sunglasshut.com/ca-en/loewe/e4000221-192337156229,unisex,410000404058,Loewe,Loewe sunglasses,Fashion Lw40131I,/wcs/resources/store/10154/products/3074457345618674835/variants?pdpGroupByValue=Fashion+Lw40131I_SUN&categoryId=3074457345626813827,False,29.99,"Loewe FASHION LW40131I sunglasses are an iconic addition to any style-conscious person's collection. These black shiny frames, with their versatile and easy-to-wear irregular shape, exude timeless elegance. The grey lenses provide a sophisticated touch while ensuring optimal protection from harmful UV-rays. Elevated yet understated, these shades seamlessly blend traditional craftsmanship with contemporary flair, making them a must-have for all generations.",,"Loewe FASHION LW40131I sunglasses are an iconic addition to any style-conscious person's collection. These black shiny frames, with their versatile and easy-to-wear irregular shape, exude timeless elegance. The grey lenses provide a sophisticated touch while ensuring optimal protection from harmful UV-rays. Elevated yet understated, these shades seamlessly blend traditional craftsmanship with contemporary flair, making them a must-have for all generations.",0,,,Polyamide,Fashion,,(0-)_size,,, (0-)_size,Classic
69329a92d842073f5699115a,3074457345618399844,https://www.sunglasshut.com/ca-en/ray-ban/rb1971-8056597053990,unisex,410000404058,Ray-Ban,Ray-Ban Sunglasses,RB1971 Square 1971 Classic,/wcs/resources/store/10154/products/3074457345618399844/variants?pdpGroupByValue=RB1971+Square+1971+Classic_SUN&categoryId=3074457345626651857,False,29.99,"A modern twist on a classic look, Ray-Ban Square 1971 Classic sunglasses are designed to make a statement. These square metal frames with light blue gradient lenses capture the spirit of creativity. The polished silver metal frame and temples add shine to this unique style that will keep you shining all day long.",,"A modern twist on a classic look, Ray-Ban Square 1971 Classic sunglasses are designed to make a statement. These square metal frames with light blue gradient lenses capture the spirit of creativity. The polished silver metal frame and temples add shine to this unique style that will keep you shining all day long.",0,,,Crystal,RB1971,,(0-)_size,,, (0-)_size,Gradient
69329a93d842073f5699115b,3074457345618501729,https://www.sunglasshut.com/ca-en/oakley/oo9263-888392486615,male,410000404058,Oakley,Oakley sunglasses,OO9263 Turbine,/wcs/resources/store/10154/products/3074457345618501729/variants?pdpGroupByValue=OO9263+Turbine_SUN&categoryId=3074457345626651863,False,29.99,"Elevate your vision with Oakley Turbine sunglasses, featuring prizm Grey polarized lenses in matte black color. These shades are designed with a rectangle frame shape and feature o matter frame material for durability and comfort. The lens treatment is prizm gray polarized, so you can enjoy optimal clarity while shielding your eyes from harmful UV rays. Available with lens contrast enhancement technology.",,"Elevate your vision with Oakley Turbine sunglasses, featuring prizm Grey polarized lenses in matte black color. These shades are designed with a rectangle frame shape and feature o matter frame material for durability and comfort. The lens treatment is prizm gray polarized, so you can enjoy optimal clarity while shielding your eyes from harmful UV rays. Available with lens contrast enhancement technology.",0,,,Polycarbonate,OO9263,,(0-)_size,,, (0-)_size,Mirror & Flash
69329a95d842073f5699115c,3074457345618612206,https://www.sunglasshut.com/ca-en/saint-laurent/ys000360-889652387338,male,410000404058,Saint Laurent,Saint Laurent sunglasses,SL 534,/wcs/resources/store/10154/products/3074457345618612206/variants?pdpGroupByValue=SL+534_SUN&categoryId=3074457345626820326,False,29.99,"Elevate your style with the exquisite allure of Saint Laurent SL 534 sunglasses. The solid black lenses exude timeless sophistication, while the polished black frame adds a touch of modern flair. Crafted from premium quality materials and featuring a rectangle shape design, these shades effortlessly combine luxury and comfort for an iconic look that's sure to turn heads wherever you go.",,"Elevate your style with the exquisite allure of Saint Laurent SL 534 sunglasses. The solid black lenses exude timeless sophistication, while the polished black frame adds a touch of modern flair. Crafted from premium quality materials and featuring a rectangle shape design, these shades effortlessly combine luxury and comfort for an iconic look that's sure to turn heads wherever you go.",0,,,Polyamide,SL,,(0-)_size,,, (0-)_size,Classic
69329a96d842073f5699115d,3074457345618629863,https://www.sunglasshut.com/ca-en/gucci/gc001938-889652394398,male,410000404058,Gucci,Gucci sunglasses,GG1220S,/wcs/resources/store/10154/products/3074457345618629863/variants?pdpGroupByValue=GG1220S_SUN&categoryId=3074457345626651850,False,29.99,"Elevate your style with Gucci GG1220S sunglasses, a perfect blend of sophistication and contemporary flair. Crafted in gold metal pilot frame, this pair features gradient green lenses that add an extra touch of allure to the design. The iconic double Gs adorn the temples, while the exquisite details showcase premium craftsmanship. Elevate your look with these designer shades that effortlessly blend timeless appeal with modern sophistication.",,"Elevate your style with Gucci GG1220S sunglasses, a perfect blend of sophistication and contemporary flair. Crafted in gold metal pilot frame, this pair features gradient green lenses that add an extra touch of allure to the design. The iconic double Gs adorn the temples, while the exquisite details showcase premium craftsmanship. Elevate your look with these designer shades that effortlessly blend timeless appeal with modern sophistication.",0,,,Polyamide,GG1220S,,(0-)_size,,, (0-)_size,Gradient
69329a98d842073f5699115e,3074457345618709406,https://www.sunglasshut.com/ca-en/celine/cl000491-192337187025,unisex,410000404058,Celine,Celine sunglasses,Cl40304U,/wcs/resources/store/10154/products/3074457345618709406/variants?pdpGroupByValue=Cl40304U_SUN&categoryId=3074457345626665328,False,29.99,"Elevate your style statement with Celine CL40304U sunglasses. These square-shaped, tortoise colored frames exude sophistication and elegance. The grey lenses add a touch of mystery to the overall look while seamlessly blending with the frame's warm color tones. Crafted from premium quality materials, these shades promise long-lasting wear and comfort throughout the day. With a versatile design that complements both casual and formal attire, experience elevated style effortlessly with Celine CL40304U sunglasses.",,"Elevate your style statement with Celine CL40304U sunglasses. These square-shaped, tortoise colored frames exude sophistication and elegance. The grey lenses add a touch of mystery to the overall look while seamlessly blending with the frame's warm color tones. Crafted from premium quality materials, these shades promise long-lasting wear and comfort throughout the day. With a versatile design that complements both casual and formal attire, experience elevated style effortlessly with Celine CL40304U sunglasses.",0,,,Polyamide,Cl40304U,,(0-)_size,,, (0-)_size,Classic
